scenario,set_name,vaccine,gavi_support,activity_type,country_code,country,year,age_first,age_last,age_range_verbatim,target,coverage
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2023,0,0,<NA>,<NA>,0.8
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2024,0,0,<NA>,<NA>,0.8
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2025,0,0,<NA>,<NA>,0.8
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2026,0,0,<NA>,<NA>,0.8
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2027,0,0,<NA>,<NA>,0.8
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2028,0,0,<NA>,<NA>,0.8
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2029,0,0,<NA>,<NA>,0.8
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2030,0,0,<NA>,<NA>,0.8
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2031,0,0,<NA>,<NA>,0.81
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2032,0,0,<NA>,<NA>,0.82
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2033,0,0,<NA>,<NA>,0.83
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2034,0,0,<NA>,<NA>,0.84
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2035,0,0,<NA>,<NA>,0.85
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2036,0,0,<NA>,<NA>,0.86
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2037,0,0,<NA>,<NA>,0.87
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2038,0,0,<NA>,<NA>,0.88
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2039,0,0,<NA>,<NA>,0.89
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2040,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2041,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2042,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2043,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2044,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2045,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2046,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2047,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2048,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2049,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2050,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2051,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2052,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2053,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2054,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2055,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2056,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2057,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2058,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2059,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2060,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2061,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2062,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2063,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2064,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2065,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2066,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2067,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2068,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2069,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2070,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2071,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2072,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2073,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2074,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2075,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2076,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2077,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2078,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2079,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2080,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2081,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2082,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2083,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2084,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2085,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2086,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2087,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2088,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2089,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2090,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2091,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2092,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2093,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2094,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2095,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2096,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2097,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2098,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2099,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PNG,Papua New Guinea,2100,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",1980,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",1981,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",1982,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",1983,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",1984,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",1985,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",1986,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",1987,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",1988,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",1989,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",1990,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",1991,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",1992,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",1993,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",1994,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",1995,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",1996,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",1997,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",1998,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",1999,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2000,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2001,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2002,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2003,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2004,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2005,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2006,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2007,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2008,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2009,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2010,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2011,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2012,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2013,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2014,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2015,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2016,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2017,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2018,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2019,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2020,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2021,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2022,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2023,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2024,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2025,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2026,0,0,<NA>,<NA>,0.465448232754951
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2027,0,0,<NA>,<NA>,0.914273314340083
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2028,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2029,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2030,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2031,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2032,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2033,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2034,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2035,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2036,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2037,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2038,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2039,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2040,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2041,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2042,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2043,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2044,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2045,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2046,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2047,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2048,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2049,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2050,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2051,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2052,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2053,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2054,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2055,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2056,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2057,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2058,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2059,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2060,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2061,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2062,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2063,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2064,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2065,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2066,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2067,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2068,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2069,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2070,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2071,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2072,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2073,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2074,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2075,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2076,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2077,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2078,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2079,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2080,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2081,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2082,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2083,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2084,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2085,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2086,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2087,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2088,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2089,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2090,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2091,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2092,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2093,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2094,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2095,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2096,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2097,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2098,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2099,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PRK,"Korea, Democratic People's Republic of",2100,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,TLS,Timor-Leste,1980,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,TLS,Timor-Leste,1981,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,TLS,Timor-Leste,1982,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,TLS,Timor-Leste,1983,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,TLS,Timor-Leste,1984,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,TLS,Timor-Leste,1985,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,TLS,Timor-Leste,1986,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,TLS,Timor-Leste,1987,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,TLS,Timor-Leste,1988,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,TLS,Timor-Leste,1989,0,0,<NA>,<NA>,0
